student_id,roll_number,first_name,last_name,full_name,gender,age,date_of_birth,email,phone,city,location_type,branch,year,semester,admission_date,status,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status,status_attendance_total_days,status_attendance_present_days,status_attendance_absent_days,attendance_percentage,attendance_first_half,attendance_second_half,attendance_trend,marks_percentage_mean,marks_percentage_std,marks_percentage_min,marks_percentage_max,marks_obtained_marks_sum,marks_subject_chemistry,marks_subject_computer_science,marks_subject_electronics,marks_subject_mathematics,marks_subject_mechanical_engineering,marks_subject_physics,marks_failing_count,assignment_submission_rate,assignment_late_count,assignment_grade_A,assignment_grade_B,assignment_grade_C,assignment_grade_D,behavior_negative_count,behavior_positive_count,behavior_total_count,library_visits,library_hours,fee_total_paid,fee_pending_count,fee_late_count,total_activities,extra_participates,extra_category_Academic,extra_category_Cultural,extra_category_Other,extra_category_Social,extra_category_Sports,extra_category_Technical,extra_leadership_roles,extra_hours_per_week,extra_total_events,attendance_status_extra_sessions_total,attendance_status_extra_sessions_present,extra_attendance_percentage,dropout_risk_score,dropout_risk
854,EE220854,Anvi,Singh,Anvi Singh,Female,19,2006-01-06,anvi.singh585@student.college.edu,917063200730,Vadodara,Semi-Urban,EE,1,2,2025-08-01,Active,Middle,410388,Mr. Harshit Singh,Higher Secondary,Salaried Employee,Mrs. Anvi Singh,No Formal Education,Retired,3,7,0,917135206543,"326, Road, Vadodara",5.26,5.38,5.33,Stable,18,12,36,24,66.67,5.26,12,91.72,Medium,2025-07-27,0,On Time,0,0,0,2,1,0,Below Average,No,40,22,18,55.00000000000001,65.0,45.0,-20.0,71.4825,16.573474913677146,36.0,96.61,410.53000000000003,65.19500000000001,75.89333333333333,74.74833333333333,66.835,77.575,68.64833333333333,1.0,87.5,3,1,4,1,1,1.0,1.0,2.0,13.0,10.0,85000,1,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,10.0,32.0,22.0,68.75,75,High Risk
855,EC220855,Naksh,Ali,Naksh Ali,Male,17,2008-01-06,naksh.ali563@student.college.edu,919405578538,Coimbatore,Semi-Urban,EC,1,1,2025-08-01,Active,Lower-Middle,154217,Mr. Kabir Ali,Secondary,Professional,Mrs. Sneha Ali,Primary,Homemaker,2,6,0,919575514255,"35, Street, Coimbatore",5.86,6.505,5.86,Declining,18,12,18,12,66.67,5.86,12,79.93,Medium,2025-07-27,0,On Time,0,0,0,1,1,1,Average,No,40,34,6,85.0,80.0,90.0,10.0,83.06944444444444,17.076802133628856,39.09,100.0,501.32,84.78166666666667,89.75166666666667,80.45,89.19833333333334,86.305,67.92999999999999,1.0,75.0,2,2,4,0,0,1.0,1.0,2.0,17.0,4.0,65000,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Medium Risk
856,ME210856,Aadhya,Kapoor,Aadhya Kapoor,Female,17,2008-01-06,aadhya.kapoor255@student.college.edu,917896523154,Ludhiana,Urban,ME,2,2,2025-08-01,Active,Upper-Middle,954084,Mr. Sai Kapoor,Graduate,Retired,Mrs. Tara Kapoor,Graduate,Homemaker,2,7,0,917674576200,"494, Road, Ludhiana",5.26,6.36,5.92,Declining,24,19,96,76,79.17,5.8,40,93.96,Low,2025-08-01,5,Late,1,0,1,4,1,0,Average,No,40,37,3,92.5,90.0,95.0,5.0,58.60611111111112,16.11646722681543,25.65,84.13,349.22,59.24166666666667,53.035,58.376666666666665,58.93833333333333,58.23,63.815,7.0,100.0,4,3,3,1,1,1.0,1.0,2.0,13.0,10.0,100000,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
857,ME240857,Kavya,Shah,Kavya Shah,Female,22,2003-01-07,kavya.shah981@student.college.edu,917349497385,Jaipur,Rural,ME,2,2,2025-08-01,Active,Lower-Middle,235353,Mr. Amit Shah,Primary,Small Business,Mrs. Aanya Shah,No Formal Education,Homemaker,2,3,0,918458408408,"466, Street, Jaipur",8.12,7.0,7.45,Improving,24,20,96,82,85.42,6.95,44,87.62,Low,2025-07-27,0,On Time,1,1,2,4,0,0,Good,No,40,25,15,62.5,75.0,50.0,-25.0,66.87722222222222,18.21672459364292,28.47,100.0,392.73,63.97666666666667,63.89833333333333,55.348333333333336,75.20833333333333,69.45166666666667,73.38,2.0,75.0,1,1,3,1,1,1.0,1.0,2.0,13.0,10.0,65000,1,0.0,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,24.0,18.0,75.0,25,Low Risk
858,CS240858,Ira,Hussain,Ira Hussain,Female,21,2004-01-07,ira.hussain809@student.college.edu,919446455134,Ghaziabad,Semi-Urban,CS,1,2,2025-08-01,Active,Lower-Middle,156054,Mr. Aditya Hussain,Secondary,Government Employee,Mrs. Kavya Hussain,Primary,Self-Employed,0,6,0,918245227849,"349, Road, Ghaziabad",7.51,7.72,7.64,Stable,24,19,48,38,79.17,7.51,19,80.18,Low,2025-07-30,3,Late,0,0,0,2,0,0,Good,No,40,30,10,75.0,65.0,85.0,20.0,44.15083333333334,12.601195719908032,24.32,67.67,262.69,39.199999999999996,44.800000000000004,43.43833333333333,43.31,51.949999999999996,42.20666666666667,14.0,62.5,1,1,4,0,0,0.0,1.0,1.0,13.0,10.0,65000,1,1.0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.25,19.0,112.0,69.0,61.60714285714286,25,Low Risk
859,EE230859,Myra,Pandey,Myra Pandey,Female,21,2004-01-07,myra.pandey177@student.college.edu,917640293164,Mumbai,Semi-Urban,EE,2,1,2025-08-01,Active,Lower-Middle,267881,Mr. Prakash Pandey,Higher Secondary,Government Employee,Mrs. Neha Pandey,Primary,Farmer,0,4,0,919894531059,"475, Road, Mumbai",6.22,6.08,6.14,Stable,24,20,72,60,83.33,5.59,44,89.15,Low,2025-08-01,5,Late,1,0,1,3,0,0,Average,No,40,30,10,75.0,80.0,70.0,-10.0,41.68388888888889,15.101082700593317,14.32,75.85,251.79,36.67333333333334,46.81166666666667,32.31,48.99,42.714999999999996,42.60333333333333,18.0,75.0,1,1,2,1,2,1.0,1.0,2.0,17.0,14.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,56.0,29.0,51.78571428571429,20,Low Risk
860,EC210860,Ananya,Kaur,Ananya Kaur,Female,20,2005-01-06,ananya.kaur141@student.college.edu,917614123133,Delhi,Semi-Urban,EC,1,2,2025-08-01,Active,Middle,588995,Mr. Shaurya Kaur,Secondary,Small Business,Mrs. Myra Kaur,No Formal Education,Homemaker,1,7,0,917246900242,"318, Lane, Delhi",6.32,6.16,6.22,Stable,22,20,44,40,90.91,6.32,20,85.29,Medium,2025-07-27,0,On Time,0,0,0,2,2,0,Average,No,40,35,5,87.5,95.0,80.0,-15.0,49.30722222222222,15.427181505587768,12.06,83.48,304.41,42.196666666666665,51.60333333333333,56.193333333333335,49.23333333333333,53.37,43.24666666666667,7.0,87.5,3,1,5,1,0,2.0,1.0,3.0,10.0,15.0,85000,1,1.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,56.0,30.0,53.57142857142857,30,Low Risk
861,CE240861,Anika,Rodrigues,Anika Rodrigues,Female,17,2008-01-06,anika.rodrigues60@student.college.edu,918601302673,Visakhapatnam,Rural,CE,4,1,2025-08-01,Active,Lower-Middle,156343,Mr. Vedant Rodrigues,No Formal Education,Salaried Employee,Mrs. Neha Rodrigues,Primary,Self-Employed,1,4,0,917671976653,"306, Road, Visakhapatnam",4.06,5.33,4.82,Declining,20,13,140,93,66.43,4.29,38,93.83,Low,2025-07-29,2,On Time,1,0,1,7,2,1,Below Average,Yes,40,28,12,70.0,55.00000000000001,85.0,29.999999999999993,78.47777777777777,18.146555456081327,33.55,100.0,486.26,90.32666666666667,68.21333333333334,70.06166666666667,79.59333333333333,85.30333333333333,77.36833333333334,1.0,75.0,2,2,3,0,1,1.0,1.0,2.0,12.0,10.0,100000,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Medium Risk
862,EC230862,Vihaan,Desai,Vihaan Desai,Male,17,2008-01-06,vihaan.desai961@student.college.edu,919159844549,Nagpur,Semi-Urban,EC,3,2,2025-08-01,Active,Lower-Middle,185751,Mr. Rahul Desai,Higher Secondary,Daily Wage Worker,Mrs. Riya Desai,Secondary,Homemaker,3,4,0,917556766052,"21, Road, Nagpur",8.46,8.45,8.45,Stable,18,17,108,106,98.15,8.84,38,94.05,Low,2025-07-28,1,On Time,1,0,1,6,0,0,Good,No,40,27,13,67.5,70.0,65.0,-5.0,78.64444444444445,16.152332594828778,45.95,100.0,462.57,88.45666666666666,67.09333333333333,80.245,66.68833333333333,78.705,90.67833333333334,0.0,75.0,0,2,3,1,0,1.0,1.0,2.0,12.0,13.0,65000,1,1.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,16.0,10.0,62.5,30,Low Risk
863,EE210863,Rahul,Verma,Rahul Verma,Male,18,2007-01-06,rahul.verma108@student.college.edu,917877185406,Indore,Urban,EE,4,1,2025-08-01,Active,Upper-Middle,980985,Mr. Ansh Verma,No Formal Education,Farmer,Mrs. Divya Verma,Graduate,Homemaker,3,6,0,919971354636,"205, Road, Indore",6.55,5.07,5.66,Improving,24,17,168,124,73.81,4.92,40,88.83,Low,2025-07-27,0,On Time,1,0,1,7,2,1,Average,No,40,25,15,62.5,65.0,60.0,-5.0,55.114999999999995,15.577502734025483,26.32,84.35,336.28,50.38333333333333,51.998333333333335,66.25166666666667,55.923333333333325,54.55500000000001,51.578333333333326,8.0,75.0,1,0,3,2,1,1.0,1.0,2.0,6.0,8.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,Medium Risk
864,CS240864,Aadhya,Rodrigues,Aadhya Rodrigues,Female,17,2008-01-06,aadhya.rodrigues879@student.college.edu,919936440621,Hyderabad,Urban,CS,1,2,2025-08-01,Active,Middle,544725,Mr. Vihaan Rodrigues,Higher Secondary,Retired,Mrs. Anika Rodrigues,No Formal Education,Salaried Employee,1,5,0,917944484324,"40, Road, Hyderabad",6.27,6.22,6.24,Stable,24,20,48,40,83.33,6.27,20,90.71,Medium,2025-07-27,0,On Time,0,0,0,2,1,1,Average,No,40,29,11,72.5,70.0,75.0,5.0,82.32472222222222,14.497008654223636,43.85,100.0,500.29,85.395,83.71333333333332,82.69500000000001,85.02333333333333,75.88333333333334,81.23833333333333,0.0,62.5,0,2,3,0,0,1.0,1.0,2.0,19.0,10.0,100000,0,2.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,56.0,50.0,89.28571428571429,25,Low Risk
865,CS240865,Tanvi,Hussain,Tanvi Hussain,Female,23,2002-01-07,tanvi.hussain29@student.college.edu,917962746163,Kolkata,Urban,CS,1,1,2025-08-01,Active,Middle,529086,Mr. Kunal Hussain,Graduate,Salaried Employee,Mrs. Divya Hussain,Primary,Homemaker,2,5,1,918551834173,"148, Lane, Kolkata",3.83,6.505,3.83,Stable,20,8,20,8,40.0,3.83,8,84.77,High,2025-07-27,0,On Time,0,0,0,1,3,2,Poor,Yes,40,33,7,82.5,90.0,75.0,-15.0,36.97416666666666,15.201947314171862,9.1,68.69,221.89,38.208333333333336,42.34166666666667,35.141666666666666,39.16,34.27,32.723333333333336,21.0,75.0,2,2,3,0,1,1.0,1.0,2.0,13.0,10.0,50000,2,0.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,16.0,14.0,87.5,65,High Risk
866,ME210866,Sara,Kaur,Sara Kaur,Female,19,2006-01-06,sara.kaur891@student.college.edu,917562487282,Vadodara,Rural,ME,4,1,2025-08-01,Active,Low,106919,Mr. Manish Kaur,Graduate,Farmer,Mrs. Ishita Kaur,No Formal Education,Small Business,2,5,1,918303532677,"249, Road, Vadodara",6.45,5.9,6.12,Improving,22,20,154,142,92.21,5.57,42,91.6,Low,2025-07-30,3,Late,0,0,0,7,1,1,Average,No,40,25,15,62.5,55.00000000000001,70.0,14.999999999999993,58.892222222222216,16.044973598537883,27.13,89.03,363.25,54.468333333333334,66.12166666666667,50.973333333333336,62.126666666666665,59.38333333333333,60.28,5.0,50.0,0,0,2,0,2,1.0,1.0,2.0,13.0,10.0,50000,2,2.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,5.0,16.0,12.0,75.0,45,Medium Risk
867,CS210867,Aditi,Bhatia,Aditi Bhatia,Female,20,2005-01-06,aditi.bhatia617@student.college.edu,919664888561,Ludhiana,Rural,CS,4,1,2025-08-01,Active,Low,93486,Mr. Advait Bhatia,No Formal Education,Daily Wage Worker,Mrs. Tanvi Bhatia,Secondary,Self-Employed,3,3,0,917847225537,"133, Road, Ludhiana",8.15,7.92,8.01,Stable,20,19,140,133,95.0,7.72,40,91.27,Low,2025-07-28,1,On Time,1,0,1,7,0,0,Good,No,40,32,8,80.0,75.0,85.0,10.0,38.8125,14.45857044405547,10.62,71.9,232.26,36.43,41.20166666666666,39.10333333333333,43.595,43.05833333333334,29.486666666666665,21.0,75.0,1,1,4,1,0,1.0,1.0,2.0,20.0,22.0,35000,3,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,16.0,14.0,87.5,10,Low Risk
868,EE210868,Sakshi,Fernandes,Sakshi Fernandes,Female,19,2006-01-06,sakshi.fernandes337@student.college.edu,917470483520,Coimbatore,Semi-Urban,EE,2,1,2025-08-01,Active,Middle,319934,Mr. Shivansh Fernandes,Primary,Retired,Mrs. Mira Fernandes,Primary,Homemaker,1,4,0,919519528822,"464, Street, Coimbatore",4.25,5.35,4.91,Declining,20,12,60,38,63.33,4.41,40,70.76,Low,2025-07-27,0,On Time,0,0,0,3,3,1,Below Average,Yes,40,27,13,67.5,85.0,50.0,-35.0,47.01111111111111,15.275768632104484,14.72,85.37,287.15,54.495000000000005,37.13,49.326666666666675,39.28333333333334,46.52666666666667,55.305,14.0,50.0,0,1,0,3,0,0.0,1.0,1.0,8.0,8.0,65000,1,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,Medium Risk
869,ME220869,Ayaan,Fernandes,Ayaan Fernandes,Male,21,2004-01-07,ayaan.fernandes486@student.college.edu,919714923222,Vadodara,Rural,ME,4,1,2025-08-01,Active,Lower-Middle,219177,Mr. Aditya Fernandes,Graduate,Professional,Mrs. Riya Fernandes,Higher Secondary,Self-Employed,2,5,0,919817924083,"297, Road, Vadodara",6.6,6.46,6.52,Stable,24,19,168,137,81.55,6.62,42,71.17,Low,2025-08-03,7,Late,1,1,2,7,0,0,Average,No,40,31,9,77.5,80.0,75.0,-5.0,34.32361111111111,15.429643853454444,9.04,65.4,205.04,27.911666666666665,29.755,43.73500000000001,33.598333333333336,36.09,34.85166666666667,23.0,100.0,1,2,4,2,0,1.0,1.0,2.0,14.0,10.0,100000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
870,CE240870,Tara,Gupta,Tara Gupta,Female,17,2008-01-06,tara.gupta64@student.college.edu,919754259881,Indore,Rural,CE,1,2,2025-08-01,Active,Middle,316781,Mr. Advait Gupta,Secondary,Retired,Mrs. Kiara Gupta,Secondary,Self-Employed,1,3,0,918435078657,"195, Road, Indore",5.49,5.42,5.45,Stable,22,17,44,34,77.27,5.49,17,91.89,Medium,2025-07-30,3,Late,1,0,1,2,0,0,Below Average,No,40,31,9,77.5,80.0,75.0,-5.0,57.452222222222225,14.429272055910932,14.2,78.54,338.51,53.553333333333335,52.61833333333334,60.946666666666665,54.17666666666667,59.791666666666664,63.626666666666665,4.0,87.5,2,2,4,0,1,1.0,1.0,2.0,13.0,10.0,65000,1,1.0,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,40.0,22.0,55.00000000000001,35,Medium Risk
871,EE220871,Avni,Rao,Avni Rao,Female,19,2006-01-06,avni.rao395@student.college.edu,917871278202,Vadodara,Urban,EE,4,1,2025-08-01,Active,Lower-Middle,247894,Mr. Krishna Rao,Graduate,Farmer,Mrs. Meera Rao,No Formal Education,Homemaker,1,4,0,917010355173,"329, Road, Vadodara",6.55,5.85,6.13,Improving,22,18,154,129,83.77,6.14,44,67.09,Low,2025-07-27,0,On Time,1,1,2,7,1,1,Average,No,40,34,6,85.0,75.0,95.0,20.0,68.34750000000001,13.583925032394513,43.15,100.0,405.99,61.46666666666667,64.75,68.33666666666666,65.96333333333332,80.37666666666667,69.19166666666666,0.0,37.5,0,2,1,0,0,1.0,1.0,2.0,8.0,3.0,65000,1,0.0,1,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,56.0,26.0,46.42857142857143,15,Low Risk
872,EE240872,Divya,Patel,Divya Patel,Female,20,2005-01-06,divya.patel572@student.college.edu,917297598198,Vadodara,Rural,EE,3,2,2025-08-01,Active,Lower-Middle,171888,Mr. Aditya Patel,No Formal Education,Professional,Mrs. Neha Patel,Secondary,Self-Employed,1,3,0,918127983479,"470, Street, Vadodara",7.64,7.36,7.47,Stable,20,18,120,109,90.83,6.64,44,91.96,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Good,No,40,28,12,70.0,70.0,70.0,0.0,76.63472222222222,15.951195116194917,39.0,100.0,460.44,74.17999999999999,76.28333333333333,67.90833333333333,75.85000000000001,86.66333333333334,78.92333333333333,1.0,87.5,4,4,2,1,0,1.0,1.0,2.0,13.0,7.0,85000,1,1.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,6.0,37.5,20,Low Risk
873,EE210873,Krishna,Choudhury,Krishna Choudhury,Male,22,2003-01-07,krishna.choudhury545@student.college.edu,918555100597,Patna,Urban,EE,4,1,2025-08-01,Active,Lower-Middle,262854,Mr. Siddharth Choudhury,Secondary,Self-Employed,Mrs. Aarohi Choudhury,Primary,Homemaker,1,7,0,919790427240,"172, Street, Patna",5.1,4.97,5.02,Stable,24,18,168,126,75.0,4.83,36,86.2,Low,2025-07-30,3,Late,0,0,0,7,0,0,Below Average,No,40,35,5,87.5,95.0,80.0,-15.0,36.01888888888889,12.21246126539324,5.09,59.59,219.16,37.17333333333333,27.81,32.10166666666667,44.26166666666666,33.74166666666667,41.025,21.0,62.5,1,2,1,2,0,1.0,1.0,2.0,13.0,10.0,65000,1,3.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,Medium Risk
874,ME230874,Divya,Mehta,Divya Mehta,Female,21,2004-01-07,divya.mehta23@student.college.edu,917707460332,Chennai,Urban,ME,1,2,2025-08-01,Active,High,1990052,Mr. Aadhya Mehta,Secondary,Self-Employed,Mrs. Ananya Mehta,Higher Secondary,Daily Wage Worker,1,5,0,917876451001,"434, Street, Chennai",8.29,8.28,8.28,Stable,18,17,36,34,94.44,8.29,17,69.1,Low,2025-07-27,0,On Time,0,0,0,2,1,1,Good,No,40,23,17,57.49999999999999,60.0,55.00000000000001,-4.999999999999993,54.45055555555555,15.509662784294818,22.12,87.97,324.21,51.14666666666667,58.85833333333333,48.165,46.25833333333333,60.07666666666666,62.19833333333333,6.0,62.5,0,2,2,1,0,1.0,1.0,2.0,8.0,5.0,100000,0,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Low Risk
875,ME220875,Dhruv,Iyer,Dhruv Iyer,Male,20,2005-01-06,dhruv.iyer425@student.college.edu,918067318379,Delhi,Rural,ME,4,1,2025-08-01,Active,Low,86429,Mr. Vivaan Iyer,Higher Secondary,Professional,Mrs. Shruti Iyer,No Formal Education,Professional,1,4,0,917341315782,"4, Lane, Delhi",5.19,5.25,5.23,Stable,22,13,154,95,61.69,5.51,40,87.65,Low,2025-07-28,1,On Time,0,0,0,7,1,0,Below Average,No,40,36,4,90.0,90.0,90.0,0.0,56.87111111111111,15.021613909445431,21.26,89.15,348.5,52.885,64.93,56.335,48.669999999999995,70.30166666666666,48.105,4.0,87.5,1,4,1,2,0,1.0,1.0,2.0,7.0,9.0,100000,0,1.0,4,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,6.5,16.0,64.0,42.0,65.625,30,Low Risk
876,EE210876,Aditya,Shah,Aditya Shah,Male,22,2003-01-07,aditya.shah983@student.college.edu,918920119791,Kolkata,Semi-Urban,EE,3,1,2025-08-01,Active,Middle,324944,Mr. Atharv Shah,No Formal Education,Salaried Employee,Mrs. Anjali Shah,No Formal Education,Salaried Employee,1,4,0,918666761926,"255, Street, Kolkata",4.26,5.32,4.9,Declining,18,11,90,57,63.33,5.35,36,91.58,Low,2025-07-29,2,On Time,1,1,2,5,4,1,Below Average,Yes,40,34,6,85.0,90.0,80.0,-10.0,41.23111111111111,14.020712591994087,11.29,66.28,252.65,39.13,41.49,43.879999999999995,41.29833333333334,40.416666666666664,41.17166666666667,16.0,87.5,2,2,2,3,0,0.0,1.0,1.0,13.0,10.0,85000,1,1.0,2,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.3333333333333335,8.0,96.0,50.0,52.083333333333336,35,Medium Risk
877,EE230877,Shruti,Sharma,Shruti Sharma,Female,17,2008-01-06,shruti.sharma592@student.college.edu,918137135798,Bangalore,Semi-Urban,EE,3,2,2025-08-01,Active,Middle,328327,Mr. Krishna Sharma,No Formal Education,Professional,Mrs. Aanya Sharma,Secondary,Homemaker,1,7,0,918494713437,"448, Road, Bangalore",7.51,7.58,7.55,Stable,20,16,120,101,84.17,7.64,42,74.04,Low,2025-08-01,5,Late,0,0,0,6,0,0,Good,No,40,33,7,82.5,75.0,90.0,15.0,61.90888888888888,16.31110467972712,34.82,94.76,376.35,73.49499999999999,62.115,54.555,62.548333333333325,54.961666666666666,63.778333333333336,4.0,75.0,2,2,2,2,0,1.0,1.0,2.0,13.0,10.0,65000,1,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,Low Risk
878,CE220878,Nisha,Rao,Nisha Rao,Female,17,2008-01-06,nisha.rao630@student.college.edu,917965169556,Kanpur,Semi-Urban,CE,4,1,2025-08-01,Active,Low,57981,Mr. Vihaan Rao,Higher Secondary,Farmer,Mrs. Diya Rao,Primary,Salaried Employee,0,4,0,917659761714,"493, Street, Kanpur",5.74,5.51,5.6,Stable,20,16,140,114,81.43,5.39,44,76.76,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No,40,26,14,65.0,50.0,80.0,30.0,68.10916666666667,16.694351033465527,33.75,100.0,409.39,61.07666666666666,75.21333333333332,76.67166666666667,63.32333333333333,60.56333333333333,71.80666666666666,3.0,100.0,1,3,5,0,0,1.0,1.0,2.0,13.0,10.0,70000,2,0.0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,7.0,16.0,14.0,87.5,45,Medium Risk
879,EC230879,Rahul,Sinha,Rahul Sinha,Male,19,2006-01-06,rahul.sinha915@student.college.edu,919979267817,Visakhapatnam,Semi-Urban,EC,3,2,2025-08-01,Active,Middle,301645,Mr. Abhinav Sinha,Secondary,Farmer,Mrs. Kiara Sinha,Secondary,Small Business,1,3,0,918667132330,"286, Lane, Visakhapatnam",5.7,6.39,6.11,Declining,24,21,144,127,88.19,6.04,38,88.47,Low,2025-08-03,7,Late,0,0,0,6,1,0,Average,No,40,24,16,60.0,65.0,55.00000000000001,-9.999999999999993,67.15833333333333,11.895748940572965,30.4,88.69,402.03000000000003,69.28500000000001,65.74333333333333,59.605,65.695,65.295,77.32666666666667,1.0,75.0,0,2,2,1,1,1.0,1.0,2.0,19.0,13.0,65000,1,0.0,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,24.0,13.0,54.166666666666664,30,Low Risk
880,EC220880,Kriti,Agarwal,Kriti Agarwal,Female,23,2002-01-07,kriti.agarwal303@student.college.edu,918864019955,Ahmedabad,Urban,EC,3,2,2025-08-01,Active,High,2817793,Mr. Manish Agarwal,Secondary,Self-Employed,Mrs. Mira Agarwal,Secondary,Salaried Employee,1,4,0,919508958166,"446, Street, Ahmedabad",4.8,5.42,5.17,Declining,24,19,144,117,81.25,5.65,40,81.34,Low,2025-07-30,3,Late,1,0,1,6,2,1,Below Average,No,40,26,14,65.0,75.0,55.00000000000001,-19.999999999999993,48.74805555555556,17.277601159460673,17.44,85.55,294.62,57.20000000000001,48.251666666666665,37.81166666666667,49.06666666666666,48.73,51.428333333333335,12.0,100.0,4,4,1,3,0,1.0,1.0,2.0,10.0,16.0,100000,0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,Medium Risk
881,EC240881,Rohan,Iyer,Rohan Iyer,Male,20,2005-01-06,rohan.iyer208@student.college.edu,919811905502,Visakhapatnam,Urban,EC,4,1,2025-08-01,Active,Middle,510229,Mr. Manish Iyer,Primary,Retired,Mrs. Nisha Iyer,Secondary,Small Business,4,4,0,918070557597,"203, Lane, Visakhapatnam",6.72,6.07,6.33,Improving,24,20,168,142,84.52,5.99,44,67.73,Low,2025-07-27,0,On Time,2,0,2,7,0,0,Average,No,40,35,5,87.5,95.0,80.0,-15.0,54.403888888888886,13.63667162528573,17.7,80.11,322.89,56.42666666666667,50.72833333333333,59.51333333333333,50.708333333333336,53.66833333333333,55.37833333333333,5.0,75.0,0,2,3,1,0,1.0,1.0,2.0,13.0,13.0,85000,1,1.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Low Risk
882,EE240882,Rahul,Jain,Rahul Jain,Male,23,2002-01-07,rahul.jain972@student.college.edu,919931447403,Indore,Semi-Urban,EE,1,1,2025-08-01,Active,Middle,477718,Mr. Ishaan Jain,No Formal Education,Farmer,Mrs. Ritika Jain,Secondary,Self-Employed,3,6,0,917312157747,"1, Road, Indore",3.26,6.505,3.26,Declining,24,15,24,15,62.5,3.26,15,74.15,High,2025-07-27,0,On Time,0,0,0,1,1,1,Poor,Yes,40,32,8,80.0,80.0,80.0,0.0,58.931666666666665,17.14071135379993,28.19,90.28,355.02,56.23166666666666,61.474999999999994,55.074999999999996,54.10833333333333,59.254999999999995,67.445,6.0,87.5,1,1,5,1,0,1.0,1.0,2.0,13.0,10.0,85000,1,1.0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.333333333333333,23.0,88.0,76.0,86.36363636363636,45,Medium Risk
